EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
112824700230101485,,595.697049330293,6788.21214642749,1261.56087349396,6783.23624425295,1257.20121543202,6792.44756238644,1265.68583083217,1.18296077869121,133,0.484473874195913,7
112824700230101487,,795.692325465488,6568.39847857957,1263.02367034085,6563.71510018186,1257.95178987359,6573.62542899421,1267.59582022944,1.17067051148098,147,0.418436153521527,7
112824700230101488,,448.160315759973,6617.44283169083,1262.09375768669,6613.63044360202,1257.89917637582,6620.75061995353,1266.11400706344,1.41189041963449,143,0.585105272947617,6.80505063680109
112824700230101489,,607.363240583724,6577.65367172731,1262.13234132713,6572.52667099385,1258.20257112492,6582.86075137439,1265.68824898757,1.4414928377391,79,0.48999446202299,7
112824700230101490,,767.883016414178,6636.67709669444,1262.57701473145,6630.8624009291,1257.95241734286,6641.51027691397,1268.06357830331,1.51028000059086,227,0.447827796171235,6.92608483610112
112824700230101491,,572.671162336175,6771.96080224756,1262.16251854384,6767.44295934292,1258.14721773422,6777.32669251271,1266.11400706347,1.28604545914816,89,0.524784674916367,6.62809974585396
112824700230101496,,472.675655840208,6732.71016114237,1262.873955871,6728.13206859147,1259.44411730567,6737.43038918685,1265.97169891172,1.44592273335902,147,0.557755356261691,7
112824700230101497,,497.145731323706,6632.20157481493,1266.85624553337,6628.26599189365,1261.56548586402,6637.05628057138,1270.91623127692,1.79230810811388,95,0.579803796182744,6.79205043635399
112824700230101499,,293.123088021881,6725.21692198848,1264.101453174,6722.16218714478,1260.95605502152,6728.4298062817,1267.153177154,1.14596920972425,135,0.693201538091314,7
112824700230101501,,529.590570487549,6687.21446269355,1266.20880650325,6683.25717271434,1262.25962405734,6691.12837300883,1270.19592355651,1.08321893778133,95,0.513299912646998,7
112824700230101502,,297.969692034164,6704.91749164171,1265.80490531644,6701.51876568737,1263.03380490547,6708.3834457476,1268.38191363722,1.28543497828471,87,0.689773772504072,7
112824700230101503,,636.669044677012,6717.19120149611,1267.59374170701,6712.44492417941,1263.55557067093,6722.16159933206,1272.44495915948,1.12479005561934,138,0.46852657638176,7
112824700230101504,,985.421550193203,6659.57363628797,1268.90079014119,6653.36891127672,1263.76393935096,6665.64654777381,1274.11230237113,1.2856396041736,263,0.376231391903963,6.97702388533834
112824700230101506,,1067.38656586861,6585.54008410739,1270.87726745847,6580.58337610156,1264.6884699436,6591.82029658413,1277.23754883008,1.22141448991306,332,0.375298927699418,6.92985008413161
112824700230101507,,1048.7522255847,6607.9219399964,1270.45664432142,6601.75840133542,1264.52753063112,6613.50283611114,1276.42448075451,1.06107200053823,283,0.366909639649636,6.96591458623548
