fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
1,421,171926.78,11607.5066666667,526.78,265.84,1,Cspg5,Nuclear
1,421,171917.086,11606.4766666667,517.086,264.81,1,Dbi,Cytoplasm
1,421,171947.75,11604.8666666667,547.75,263.2,1,Tubb5,Nuclear
1,421,171943.025,11604.3466666667,543.025,262.68,1,Pdgfra,Nuclear
1,421,171945,11604.4666666667,545,262.8,1,Calb2,Nuclear
1,421,171949.9,11604.4866666667,549.9,262.82,1,Malat1,Nuclear
1,421,171940.125,11603.8366666667,540.125,262.17,1,Dnm3,Nuclear
1,421,171942.883,11603.6866666667,542.883,262.02,1,Gm2a,Nuclear
1,421,171948,11601.5666666667,548,259.9,1,Camk2a,Nuclear
1,421,171952.375,11600.8866666667,552.375,259.22,1,Rab7,Nuclear
1,421,171942.043,11600.5066666667,542.043,258.84,1,Ube3c,Nuclear
1,421,171947.25,11600.4866666667,547.25,258.82,1,Camk2a,Nuclear
1,421,171946.867,11599.7666666667,546.867,258.1,1,Camk2a,Nuclear
1,421,171959.017,11599.5866666667,559.017,257.92,1,Ednrb,Nuclear
1,421,171962.18,11599.3066666667,562.18,257.64,1,Ndufa10,Nuclear
1,421,171969.1,11598.6666666667,569.1,257,1,Trip12,Nuclear
1,421,171961.125,11598.3866666667,561.125,256.72,1,Tspan7,Nuclear
1,421,171923.28,11728.4266666667,523.28,386.76,1,Meg3,Cytoplasm
1,421,171936.467,11726.2966666667,536.467,384.63,1,Taldo1,Cytoplasm
1,421,171945.35,11725.6866666667,545.35,384.02,1,Arpp21,Cytoplasm
1,421,171938.583,11724.5466666667,538.583,382.88,1,Arpp21,Nuclear
1,421,171945.85,11723.8166666667,545.85,382.15,1,Meg3,Nuclear
1,421,171924.2,11721.9866666667,524.2,380.32,1,Sv2b,Nuclear
1,421,171965.475,11721.0166666667,565.475,379.35,1,Meg3,Nuclear
1,421,171946.75,11716.5466666667,546.75,374.88,1,Mapk8,Nuclear
1,421,171984.475,11714.2266666667,584.475,372.56,1,Ngf,Cytoplasm
1,421,171957.4,11713.7466666667,557.4,372.08,1,Wac,Nuclear
1,421,171966.543,11712.8366666667,566.543,371.17,1,Timp2,Nuclear
1,421,171969.54,11711.4066666667,569.54,369.74,1,Malat1,Nuclear
1,421,171980.086,11711.0766666667,580.086,369.41,1,Ckb,Nuclear
1,421,171969.76,11710.6866666667,569.76,369.02,1,Malat1,Nuclear
1,421,171976.6,11709.9366666667,576.6,368.27,1,Atrn,Nuclear
1,421,171971.2,11707.1866666667,571.2,365.52,1,Slc1a2,Nuclear
1,421,171958.438,11705.3466666667,558.438,363.68,1,Cacna1b,Nuclear
1,421,171940.314,11702.6066666667,540.314,360.94,1,Slc44a1,Nuclear
1,421,171924.38,11701.6066666667,524.38,359.94,1,Csnk1a1,Nuclear
1,421,171947.5,11701.1466666667,547.5,359.48,1,Rtn1,Nuclear
1,421,171954.625,11701.0666666667,554.625,359.4,1,Slc1a2,Nuclear
1,421,171986.7,11700.3966666667,586.7,358.73,1,Calm3,Nuclear
1,421,171928.68,11699.7266666667,528.68,358.06,1,Calm1,Nuclear
1,421,171934.975,11700.0866666667,534.975,358.42,1,Atp6v1a,Nuclear
1,421,171912.86,11699.4066666667,512.86,357.74,1,Calm1,Nuclear
1,421,171946.763,11699.0766666667,546.763,357.41,1,Pink1,Nuclear
1,421,171932.125,11699.1066666667,532.125,357.44,1,Snap25,Nuclear
1,421,171964.311,11697.9666666667,564.311,356.3,1,Pllp,Nuclear
1,421,171986.1,11698.0366666667,586.1,356.37,1,Calm3,Nuclear
1,421,171916.667,11696.2866666667,516.667,354.62,1,Snap25,Nuclear
1,421,171927.35,11695.9666666667,527.35,354.3,1,Dynll2,Nuclear
1,421,171910.417,11694.0966666667,510.417,352.43,1,Hmgb1,Nuclear
1,421,171958.183,11693.9466666667,558.183,352.28,1,Serpine2,Nuclear
1,421,171979.571,11693.1366666667,579.571,351.47,1,Stat3,Nuclear
1,421,171944.6,11692.9066666667,544.6,351.24,1,Calm1,Nuclear
1,421,171980.575,11692.0666666667,580.575,350.4,1,Ndufa4,Nuclear
1,421,171909,11691.4566666667,509,349.79,1,Mapk1,Nuclear
1,421,171913.267,11688.7166666667,513.267,347.05,1,Syt1,Nuclear
1,421,171920.857,11687.6066666667,520.857,345.94,1,Homer1,Nuclear
1,421,171979.886,11686.6966666667,579.886,345.03,1,Rab7,Nuclear
1,421,171985.1,11685.8866666667,585.1,344.22,1,Dlg1,Nuclear
1,421,171992.189,11685.9366666667,592.189,344.27,1,Tnrc6b,Nuclear
1,421,171950.583,11685.8966666667,550.583,344.23,1,Calm1,Nuclear
1,421,171983.95,11685.6666666667,583.95,344,1,Dlg1,Nuclear
1,421,171910.575,11684.7666666667,510.575,343.1,1,Snap25,Nuclear
1,421,171986.475,11683.1466666667,586.475,341.48,1,Malat1,Nuclear
1,421,171984.713,11677.1966666667,584.713,335.53,1,Malat1,Nuclear
1,421,171914.489,11676.0766666667,514.489,334.41,1,Hsp90ab1,Nuclear
1,421,171987.875,11676.1466666667,587.875,334.48,1,Map2k5,Nuclear
1,421,171975.971,11675.0966666667,575.971,333.43,1,Megf11,Nuclear
1,421,171987.7,11674.6666666667,587.7,333,1,Itgb8,Nuclear
1,421,171960.06,11674.2866666667,560.06,332.62,1,Vtn,Nuclear
1,421,171938.429,11668.5266666667,538.429,326.86,1,Creb5,Nuclear
1,421,171969.383,11663.6166666667,569.383,321.95,1,Hspa8,Nuclear
1,421,171902.817,11662.3666666667,502.817,320.7,1,Dock1,Nuclear
1,421,171916.892,11662.2866666667,516.892,320.62,1,Lrrc7,Nuclear
1,421,171970.1,11661.0066666667,570.1,319.34,1,Usp9x,Nuclear
1,421,171937.569,11660.0166666667,537.569,318.35,1,Mapt,Nuclear
1,421,171937.017,11659.0466666667,537.017,317.38,1,Mapt,Nuclear
1,421,171903.3,11658.5966666667,503.3,316.93,1,Prkacb,Nuclear
1,421,171984.9,11655.8866666667,584.9,314.22,1,Ybx1,Nuclear
1,421,171952.967,11655.8966666667,552.967,314.23,1,Adcy2,Nuclear
1,421,171944.533,11655.3966666667,544.533,313.73,1,Myrf,Nuclear
1,421,171984.08,11652.0466666667,584.08,310.38,1,Rgl1,Nuclear
1,421,171942.08,11651.7366666667,542.08,310.07,1,Hnrnpa2b1,Nuclear
1,421,171902.26,11651.4866666667,502.26,309.82,1,Calm1,Nuclear
1,421,171909.94,11650.2366666667,509.94,308.57,1,Malat1,Nuclear
1,421,171943.883,11649.2966666667,543.883,307.63,1,Nnat,Nuclear
1,421,171993.843,11649.3066666667,593.843,307.64,1,Opa1,Nuclear
1,421,171940.44,11648.9666666667,540.44,307.3,1,Bcan,Nuclear
1,421,172003.167,11648.6866666667,603.167,307.02,1,Malat1,Nuclear
1,421,171968.229,11647.3766666667,568.229,305.71,1,Hspa4l,Nuclear
1,421,171972.8,11646.7466666667,572.8,305.08,1,Dnm1,Nuclear
1,421,171984.325,11645.9366666667,584.325,304.27,1,Ada,Nuclear
1,421,171956.5,11645.4066666667,556.5,303.74,1,Vegfa,Nuclear
1,421,172007.283,11644.7966666667,607.283,303.13,1,Itpr2,Nuclear
1,421,171977.4,11644.7166666667,577.4,303.05,1,Malat1,Nuclear
1,421,171939,11644.2466666667,539,302.58,1,Atxn2,Nuclear
1,421,171948.225,11643.3166666667,548.225,301.65,1,Malat1,Nuclear
1,421,171981.175,11641.6666666667,581.175,300,1,Malat1,Nuclear
1,421,171920.9,11640.2966666667,520.9,298.63,1,Zwint,Nuclear
1,421,172000.533,11638.4466666667,600.533,296.78,1,Alcam,Nuclear
1,421,171969.26,11635.9466666667,569.26,294.28,1,Cdc27,Nuclear
1,421,171918.5,11634.5166666667,518.5,292.85,1,Dync1li2,Nuclear
1,421,171985.24,11634.2866666667,585.24,292.62,1,Des,Nuclear
1,421,171958.422,11634.1466666667,558.422,292.48,1,Gnao1,Nuclear
1,421,171916.05,11633.7166666667,516.05,292.05,1,Malat1,Nuclear
1,421,171984.42,11633.3866666667,584.42,291.72,1,Malat1,Nuclear
1,421,171998.65,11633.5366666667,598.65,291.87,1,Cab39,Nuclear
1,421,171925.1,11632.8666666667,525.1,291.2,1,Ybx1,Nuclear
1,421,171985.2,11632.7866666667,585.2,291.12,1,Malat1,Nuclear
1,421,171938.933,11632.3766666667,538.933,290.71,1,Calm2,Nuclear
1,421,171963.46,11631.5466666667,563.46,289.88,1,Hsp90aa1,Nuclear
1,421,171965.94,11630.5666666667,565.94,288.9,1,Malat1,Nuclear
1,421,171970.12,11629.3666666667,570.12,287.7,1,Malat1,Nuclear
1,421,171916.787,11629.4066666667,516.787,287.74,1,Akt3,Nuclear
1,421,171945.9,11628.4666666667,545.9,286.8,1,Slc8a1,Nuclear
1,421,171939.167,11627.0166666667,539.167,285.35,1,Gnai1,Nuclear
1,421,171900.75,11626.9866666667,500.75,285.32,1,Egr1,Cytoplasm
1,421,171902.086,11626.4766666667,502.086,284.81,1,Zwint,Cytoplasm
1,421,171910.6,11625.4666666667,510.6,283.8,1,Apoe,Cytoplasm
1,421,171995.75,11622.7466666667,595.75,281.08,1,Ptn,Nuclear
1,421,171946.444,11622.6866666667,546.444,281.02,1,Malat1,Nuclear
1,421,171945.856,11619.3066666667,545.856,277.64,1,Fa2h,Nuclear
1,421,171924.12,11618.0866666667,524.12,276.42,1,Taok3,Nuclear
1,421,171916.9,11616.5666666667,516.9,274.9,1,Ube2e1,Membrane
1,421,171936.417,11613.8966666667,536.417,272.23,1,Ppp2r2a,Nuclear
1,421,171981.283,11613.0866666667,581.283,271.42,1,Nlgn4l,Nuclear
1,421,171942.76,11613.0066666667,542.76,271.34,1,Mdh1,Nuclear
1,421,171954.75,11612.0766666667,554.75,270.41,1,Vegfa,Nuclear
1,421,171989.567,11612.0966666667,589.567,270.43,1,Nell2,Nuclear
1,421,171958.4,11611.8866666667,558.4,270.22,1,Cdk6,Nuclear
1,421,171990.582,11611.0866666667,590.582,269.42,1,Nell2,Nuclear
1,421,171922.483,11611.0966666667,522.483,269.43,1,Dscam,Membrane
1,421,171977.825,11609.2666666667,577.825,267.6,1,Malat1,Nuclear
1,421,171974,11608.7866666667,574,267.12,1,Camk1d,Nuclear
1,421,171981.975,11608.6966666667,581.975,267.03,1,Akt1,Nuclear
1,421,171946.533,11604.9766666667,546.533,263.31,1,S100a16,Nuclear
1,421,171962.775,11604.8966666667,562.775,263.23,1,Ago2,Nuclear
1,421,171973.767,11604.8966666667,573.767,263.23,1,Dynll2,Nuclear
1,421,171959.357,11603.6666666667,559.357,262,1,Ttc3,Nuclear
1,421,171941.586,11603.3966666667,541.586,261.73,1,Pdgfra,Nuclear
1,421,171973.167,11597.0166666667,573.167,255.35,1,Dscaml1,Nuclear
1,431,171878.883,11546.8666666667,478.883,205.2,0,Hdac4,Nuclear
1,431,171865.35,11531.7666666667,465.35,190.1,0,Ndrg4,Nuclear
1,431,171872.58,11541.3866666667,472.58,199.72,0,Hnrnpa2b1,Nuclear
1,431,171891.64,11528.7666666667,491.64,187.1,0,Prkn,Nuclear
1,431,171875.917,11591.5366666667,475.917,249.87,1,NegPrb7,Nuclear
1,431,171871.386,11588.2666666667,471.386,246.6,1,Tnik,Nuclear
1,431,171870.76,11587.4466666667,470.76,245.78,1,Serinc3,Nuclear
1,431,171849.829,11583.7566666667,449.829,242.09,1,Sparcl1,Nuclear
1,431,171850.1,11581.3666666667,450.1,239.7,1,Ryr2,Nuclear
1,431,171874.317,11580.3966666667,474.317,238.73,1,Pfkp,Nuclear
1,431,171849.329,11579.5066666667,449.329,237.84,1,App,Nuclear
1,431,171852.718,11579.6566666667,452.718,237.99,1,Mapk10,Nuclear
1,431,171865.1,11579.1966666667,465.1,237.53,1,Ywhaz,Nuclear
1,431,171859.9,11578.8666666667,459.9,237.2,1,Snap25,Nuclear
1,431,171847.975,11577.9766666667,447.975,236.31,1,Timp2,Nuclear
1,431,171869.742,11577.8066666667,469.742,236.14,1,Pde1a,Nuclear
1,431,171882.417,11577.6666666667,482.417,236,1,Malat1,Nuclear
1,431,171859.78,11577.3466666667,459.78,235.68,1,Ntrk2,Nuclear
1,431,171876.429,11575.3566666667,476.429,233.69,1,Malat1,Nuclear
1,431,171855.167,11574.0866666667,455.167,232.42,1,Syn2,Nuclear
1,431,171872.188,11574.2066666667,472.188,232.54,1,Ube2k,Nuclear
1,431,171872.417,11573.8666666667,472.417,232.2,1,Malat1,Nuclear
1,431,171880.014,11572.7266666667,480.014,231.06,1,Snap25,Nuclear
1,431,171860.4,11571.7666666667,460.4,230.1,1,Map1b,Nuclear
1,431,171843.325,11571.1166666667,443.325,229.45,1,Snap25,Nuclear
1,431,171861.8,11571.0166666667,461.8,229.35,1,Map1b,Nuclear
1,431,171851.175,11563.8066666667,451.175,222.14,1,Rgs7,Nuclear
1,431,171852.74,11563.6266666667,452.74,221.96,1,Efna5,Nuclear
1,431,171875.063,11562.6766666667,475.063,221.01,1,Mapkap1,Nuclear
1,431,171874.767,11561.5366666667,474.767,219.87,1,Mapkap1,Nuclear
1,431,171868,11561.2666666667,468,219.6,1,Rnf144a,Nuclear
1,431,171856.267,11559.9666666667,456.267,218.3,1,Hsp90ab1,Nuclear
1,431,171853.2,11559.8066666667,453.2,218.14,1,Man2a1,Nuclear
1,431,171857.28,11559.5666666667,457.28,217.9,1,Malat1,Nuclear
1,431,171868.7,11558.9566666667,468.7,217.29,1,Rasal2,Nuclear
1,431,171868.014,11558.4566666667,468.014,216.79,1,Rasal2,Nuclear
1,431,171883.111,11556.7366666667,483.111,215.07,1,Nf1,Nuclear
1,431,171885.04,11556.6466666667,485.04,214.98,1,Map2k6,Nuclear
1,431,171895.725,11556.4166666667,495.725,214.75,1,Gpm6a,Nuclear
1,431,171842.183,11556.1666666667,442.183,214.5,1,Chl1,Nuclear
1,431,171859.6,11555.4966666667,459.6,213.83,1,Dync1li2,Nuclear
1,431,171868.22,11554.9466666667,468.22,213.28,1,Malat1,Nuclear
1,431,171869,11554.6266666667,469,212.96,1,Malat1,Nuclear
1,431,171884.05,11554.4666666667,484.05,212.8,1,Bin1,Nuclear
1,431,171885.383,11554.0866666667,485.383,212.42,1,Malat1,Nuclear
1,431,171865.357,11552.9966666667,465.357,211.33,1,Uqcr10,Nuclear
1,431,171864.767,11550.9866666667,464.767,209.32,1,Mtmr3,Nuclear
1,431,171898.3,11550.9166666667,498.3,209.25,1,Gria4,Nuclear
1,431,171865.7,11550.7566666667,465.7,209.09,1,Mtmr3,Nuclear
1,431,171860.54,11549.2066666667,460.54,207.54,1,Nedd4l,Nuclear
1,431,171890.25,11548.3866666667,490.25,206.72,1,Ahcyl1,Nuclear
1,431,171888.288,11547.8766666667,488.288,206.21,1,Ndrg4,Nuclear
1,431,171887.871,11546.1266666667,487.871,204.46,1,Sv2a,Nuclear
1,431,171910.2,11545.5666666667,510.2,203.9,1,Snap25,Nuclear
1,431,171880.95,11545.2366666667,480.95,203.57,1,Grb2,Nuclear
1,431,171871.817,11543.9666666667,471.817,202.3,1,Hip1,Nuclear
1,431,171885.1,11543.2966666667,485.1,201.63,1,Ep300,Nuclear
1,431,171881.871,11542.1266666667,481.871,200.46,1,Rtn1,Nuclear
1,431,171866.525,11542.0466666667,466.525,200.38,1,Ppp1r1b,Nuclear
1,431,171873.458,11541.5666666667,473.458,199.9,1,Hnrnpa2b1,Nuclear
1,431,171867.067,11540.1366666667,467.067,198.47,1,Vipr1,Nuclear
1,431,171867.97,11539.6766666667,467.97,198.01,1,Malat1,Nuclear
1,431,171836.933,11539.4466666667,436.933,197.78,1,Aplp2,Nuclear
1,431,171886.655,11537.4266666667,486.655,195.76,1,Malat1,Nuclear
1,431,171866.833,11535.4266666667,466.833,193.76,1,Rtn3,Nuclear
1,431,171874.275,11534.9666666667,474.275,193.3,1,Malat1,Nuclear
1,431,171841.3,11534.3366666667,441.3,192.67,1,Plppr1,Nuclear
1,431,171866.3,11533.9466666667,466.3,192.28,1,Rtn3,Nuclear
1,431,171865.9,11531.4966666667,465.9,189.83,1,Itch,Nuclear
1,431,171890.083,11531.6366666667,490.083,189.97,1,Ntrk2,Nuclear
1,431,171834.42,11530.9266666667,434.42,189.26,1,Olfm1,Nuclear
1,431,171881.3,11530.8466666667,481.3,189.18,1,Sptbn1,Nuclear
1,431,171867.537,11530.2566666667,467.537,188.59,1,Tnik,Nuclear
1,431,171862,11529.7366666667,462,188.07,1,Cyfip1,Nuclear
1,431,171860.663,11529.3166666667,460.663,187.65,1,Cyfip1,Nuclear
1,431,171842.34,11528.9266666667,442.34,187.26,1,Lpl,Nuclear
1,431,171891.875,11528.7366666667,491.875,187.07,1,Prkn,Nuclear
1,431,171872.071,11528.2366666667,472.071,186.57,1,Vmp1,Nuclear
1,431,171882.991,11528.2366666667,482.991,186.57,1,Trim2,Nuclear
1,431,171874.8,11527.9366666667,474.8,186.27,1,Dlg4,Nuclear
1,431,171891.2,11528.0166666667,491.2,186.35,1,Dapk1,Nuclear
1,431,171877.757,11527.3566666667,477.757,185.69,1,Cab39,Nuclear
1,431,171868.108,11526.9466666667,468.108,185.28,1,Calm1,Nuclear
1,431,171876.244,11525.7766666667,476.244,184.11,1,Nfasc,Nuclear
1,431,171839.067,11525.4966666667,439.067,183.83,1,Zwint,Nuclear
1,431,171870.93,11524.5366666667,470.93,182.87,1,Psme4,Nuclear
1,431,171873.15,11523.6166666667,473.15,181.95,1,Malat1,Nuclear
1,431,171842.933,11520.7966666667,442.933,179.13,1,Map4k4,Nuclear
1,431,171873.275,11520.5166666667,473.275,178.85,1,Adora1,Nuclear
1,431,171887.96,11519.3266666667,487.96,177.66,1,Tardbp,Nuclear
1,431,171892,11510.8466666667,492,169.18,1,Epb41l3,Nuclear
1,431,171879.875,11500.9366666667,479.875,159.27,1,Sh3gl2,Nuclear
1,431,171877.614,11583.7966666667,477.614,242.13,1,Malat1,Nuclear
1,431,171875.588,11581.7666666667,475.588,240.1,1,Kif5c,Nuclear
1,431,171849.14,11581.4466666667,449.14,239.78,1,Ryr2,Nuclear
1,431,171864.133,11580.8666666667,464.133,239.2,1,Ywhaz,Nuclear
1,431,171882.56,11580.1266666667,482.56,238.46,1,Cacna1a,Nuclear
1,431,171849.16,11577.9866666667,449.16,236.32,1,Ywhaz,Nuclear
1,431,171876.02,11577.1866666667,476.02,235.52,1,Ptpn1,Nuclear
1,431,171889.55,11575.2666666667,489.55,233.6,1,Calm2,Nuclear
1,431,171859.887,11574.9566666667,459.887,233.29,1,Clstn1,Nuclear
1,431,171853.6,11574.3666666667,453.6,232.7,1,Syn2,Nuclear
1,431,171859.733,11572.7566666667,459.733,231.09,1,Map1b,Nuclear
1,431,171850.5,11570.7466666667,450.5,229.08,1,Nrcam,Nuclear
1,431,171865.22,11567.0466666667,465.22,225.38,1,Malat1,Nuclear
1,431,171893.075,11561.7166666667,493.075,220.05,1,Clstn1,Nuclear
1,431,171902.75,11561.1866666667,502.75,219.52,1,Nrsn1,Nuclear
1,431,171874.04,11558.8266666667,474.04,217.16,1,Stxbp1,Nuclear
1,431,171879.34,11556.6866666667,479.34,215.02,1,Malat1,Nuclear
1,431,171847.7,11554.2366666667,447.7,212.57,1,Syt1,Nuclear
1,431,171872.8,11552.6066666667,472.8,210.94,1,Prkcb,Nuclear
1,431,171889.325,11552.2866666667,489.325,210.62,1,Malat1,Nuclear
1,431,171843.48,11550.3066666667,443.48,208.64,1,Rtn1,Nuclear
1,431,171908.2,11548.8666666667,508.2,207.2,1,Snrpn,Nuclear
1,431,171889.38,11547.7866666667,489.38,206.12,1,Ahcyl1,Nuclear
1,431,171859.383,11545.0366666667,459.383,203.37,1,Cacna1e,Nuclear
1,431,171881.4,11544.5166666667,481.4,202.85,1,Grb2,Nuclear
1,431,171892.467,11542.2766666667,492.467,200.61,1,Sptbn4,Nuclear
1,431,171891.2,11540.6666666667,491.2,199,1,Cbln2,Nuclear
1,431,171894.875,11538.0466666667,494.875,196.38,1,Jak2,Nuclear
1,431,171878.13,11536.2366666667,478.13,194.57,1,Smurf1,Nuclear
1,431,171899.7,11534.7266666667,499.7,193.06,1,Malat1,Nuclear
1,431,171842.475,11533.5266666667,442.475,191.86,1,Plppr1,Nuclear
1,431,171877.925,11533.0466666667,477.925,191.38,1,Malat1,Nuclear
1,431,171865.783,11532.6466666667,465.783,190.98,1,Ndrg4,Nuclear
1,431,171909.66,11532.0866666667,509.66,190.42,1,Arpp21,Nuclear
1,431,171892.856,11531.8466666667,492.856,190.18,1,Glul,Nuclear
1,431,171834.833,11531.3166666667,434.833,189.65,1,Calm2,Nuclear
1,431,171899.583,11531.1366666667,499.583,189.47,1,Sh3gl2,Nuclear
1,431,171848.9,11530.3466666667,448.9,188.68,1,Malat1,Nuclear
1,431,171862.66,11530.2666666667,462.66,188.6,1,Cx3cr1,Nuclear
1,431,171873.887,11530.6566666667,473.887,188.99,1,Dync1i2,Nuclear
1,431,171837.783,11530.1666666667,437.783,188.5,1,Hmgb1,Nuclear
1,431,171890.033,11529.8866666667,490.033,188.22,1,Malat1,Nuclear
1,431,171891.6,11529.5366666667,491.6,187.87,1,Prkn,Nuclear
1,431,171875.487,11528.5966666667,475.487,186.93,1,Malat1,Nuclear
1,431,171906.183,11527.5166666667,506.183,185.85,1,Atg4c,Nuclear
1,431,171862.657,11526.4066666667,462.657,184.74,1,Malat1,Nuclear
1,431,171881.483,11525.5966666667,481.483,183.93,1,Fus,Nuclear
1,431,171838.129,11524.0666666667,438.129,182.4,1,Slc2a13,Nuclear
1,431,171873.9,11523.3466666667,473.9,181.68,1,Malat1,Nuclear
1,431,171836.767,11522.0866666667,436.767,180.42,1,Slc25a4,Nuclear
1,431,171856.65,11514.5566666667,456.65,172.89,1,Vmp1,Nuclear
1,431,171853.589,11512.8666666667,453.589,171.2,1,Rtn1,Nuclear
1,431,171890.763,11510.0666666667,490.763,168.4,1,Epb41l3,Nuclear
1,431,171857.34,11505.0866666667,457.34,163.42,1,Ywhag,Nuclear
1,437,171630.68,11483.8466666667,230.68,142.18,0,Cacna1e,Nuclear
1,437,171624.88,11481.2266666667,224.88,139.56,0,Ptprs,Nuclear
1,437,171623.617,11478.9966666667,223.617,137.33,0,Gap43,Nuclear
1,437,171666.829,11522.8066666667,266.829,181.14,1,Pfkp,Nuclear
1,437,171672.125,11519.6466666667,272.125,177.98,1,Dnm1,Nuclear
1,437,171710.12,11517.5066666667,310.12,175.84,1,Calm2,Membrane
1,437,171663.3,11516.5566666667,263.3,174.89,1,Prkacb,Nuclear
1,437,171671.529,11515.9666666667,271.529,174.3,1,Slc17a7,Nuclear
1,437,171665.925,11515.6866666667,265.925,174.02,1,Itm2b,Nuclear
1,437,171673.52,11515.4866666667,273.52,173.82,1,Calm2,Nuclear
1,437,171661.217,11514.6366666667,261.217,172.97,1,Cyfip1,Nuclear
1,437,171650.871,11511.9266666667,250.871,170.26,1,Aplp2,Nuclear
1,437,171653.517,11510.3866666667,253.517,168.72,1,Ntm,Nuclear
1,437,171667.311,11509.7766666667,267.311,168.11,1,Cd44,Nuclear
1,437,171658.525,11508.6866666667,258.525,167.02,1,Aldoa,Nuclear
1,437,171674.975,11506.8466666667,274.975,165.18,1,Itm2b,Nuclear
1,437,171699.06,11507.1066666667,299.06,165.44,1,Vegfa,Nuclear
1,437,171701.043,11504.4766666667,301.043,162.81,1,Clstn1,Nuclear
1,437,171700.783,11503.7366666667,300.783,162.07,1,Clstn1,Nuclear
1,437,171631.6,11503.3166666667,231.6,161.65,1,Syt11,Nuclear
1,437,171674.613,11502.8566666667,274.613,161.19,1,Pcp4,Nuclear
1,437,171622.667,11502.5466666667,222.667,160.88,1,Calm2,Nuclear
1,437,171632.3,11502.7166666667,232.3,161.05,1,Syt11,Nuclear
1,437,171712.95,11501.9866666667,312.95,160.32,1,Cab39,Membrane
1,437,171618.787,11501.4166666667,218.787,159.75,1,Mef2c,Nuclear
1,437,171711.114,11500.7366666667,311.114,159.07,1,Cpe,Membrane
1,437,171675.9,11498.6266666667,275.9,156.96,1,Atp6v0a1,Nuclear
1,437,171670.3,11498.5666666667,270.3,156.9,1,Itm2c,Nuclear
1,437,171671.7,11497.7266666667,271.7,156.06,1,Maged1,Nuclear
1,437,171682.45,11497.5166666667,282.45,155.85,1,Prkacb,Nuclear
1,437,171685.517,11496.8166666667,285.517,155.15,1,Camk2a,Nuclear
1,437,171679.3,11496.6666666667,279.3,155,1,Gnao1,Nuclear
1,437,171678.3,11496.0866666667,278.3,154.42,1,Gnao1,Nuclear
1,437,171683.75,11494.5666666667,283.75,152.9,1,Ppp3ca,Nuclear
1,437,171664.357,11492.8266666667,264.357,151.16,1,Ctxn1,Nuclear
1,437,171686.56,11492.4266666667,286.56,150.76,1,Map1b,Nuclear
1,437,171663.8,11492.2466666667,263.8,150.58,1,Ctxn1,Nuclear
1,437,171689.112,11492.1066666667,289.112,150.44,1,Syt11,Nuclear
1,437,171613.812,11490.8866666667,213.812,149.22,1,Ywhag,Nuclear
1,437,171683.85,11490.3866666667,283.85,148.72,1,Psme4,Nuclear
1,437,171627.9,11488.8466666667,227.9,147.18,1,Ube3c,Nuclear
1,437,171613.76,11488.5066666667,213.76,146.84,1,Atp2a2,Nuclear
1,437,171629.25,11488.2366666667,229.25,146.57,1,Ube3c,Nuclear
1,437,171691.25,11487.5466666667,291.25,145.88,1,Ndrg4,Nuclear
1,437,171609.614,11486.9766666667,209.614,145.31,1,Rptor,Nuclear
1,437,171628.033,11487.1166666667,228.033,145.45,1,Calm3,Nuclear
1,437,171688,11486.4866666667,288,144.82,1,Lamp2,Nuclear
1,437,171618.74,11486.0266666667,218.74,144.36,1,Jun,Nuclear
1,437,171639.933,11485.1366666667,239.933,143.47,1,Nrgn,Nuclear
1,437,171621.9,11484.8666666667,221.9,143.2,1,Ywhaz,Nuclear
1,437,171641.05,11484.9666666667,241.05,143.3,1,Nrgn,Nuclear
1,437,171652.483,11484.7166666667,252.483,143.05,1,Slc38a9,Nuclear
1,437,171604.983,11482.3366666667,204.983,140.67,1,Calm2,Cytoplasm
1,437,171627.029,11481.9366666667,227.029,140.27,1,Ptprs,Nuclear
1,437,171640.017,11481.2466666667,240.017,139.58,1,Rb1,Nuclear
1,437,171634.28,11480.9466666667,234.28,139.28,1,Zfyve16,Nuclear
1,437,171631.3,11480.9466666667,231.3,139.28,1,Olfm1,Nuclear
1,437,171636.65,11480.6966666667,236.65,139.03,1,Zfyve16,Nuclear
1,437,171608.625,11479.4366666667,208.625,137.77,1,Nrsn1,Nuclear
1,437,171608.1,11478.7866666667,208.1,137.12,1,Gad2,Nuclear
1,437,171647.733,11478.0166666667,247.733,136.35,1,Stk3,Nuclear
1,437,171635.825,11477.5666666667,235.825,135.9,1,Chrm3,Nuclear
1,437,171636.75,11476.7166666667,236.75,135.05,1,Nfasc,Nuclear
1,437,171635.94,11476.5666666667,235.94,134.9,1,Nfasc,Nuclear
1,437,171618.283,11475.4466666667,218.283,133.78,1,Slc1a2,Nuclear
1,437,171622,11475.4066666667,222,133.74,1,Tuba1a/b/c,Nuclear
1,437,171634.5,11474.4666666667,234.5,132.8,1,Ppp3ca,Nuclear
1,437,171696.186,11471.9666666667,296.186,130.3,1,Ntrk3,Nuclear
1,437,171612.775,11471.6166666667,212.775,129.95,1,Nrgn,Nuclear
1,437,171629.9,11471.3466666667,229.9,129.68,1,Gria4,Nuclear
1,437,171642,11471.4666666667,242,129.8,1,Plpp3,Nuclear
1,437,171689.54,11470.8566666667,289.54,129.19,1,Arhgef7,Nuclear
1,437,171664.05,11470.6866666667,264.05,129.02,1,Aldh1l1,Nuclear
1,437,171686.186,11468.6766666667,286.186,127.01,1,Pik3cb,Nuclear
